PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
23466,B,A,"IFPUG 4+",1,Insurance,Insurance,"Sales contact management","New Development",MF,,HLL/WB,270,3760,3760,9,5,DB2,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23467,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,682,682,14,19,,,-1,31172
23472,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,3,1105,1105,14,34,,,-1,67642
23478,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MF,,,95,260,260,3,-1,,,-1,-1
23481,B,A,"IFPUG 4+",1,,,,Enhancement,,,,55,789,789,3,-1,,,-1,-1
23492,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,236,678,559,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23493,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,"Visual Basic",147,6062,6062,4,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23494,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,100,9436,9436,20,96,,,-1,466721
23496,B,A,"IFPUG 4+",1,,,,Enhancement,,,,718,2281,2281,6,-1,,,-1,-1
23502,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,PC,3GL,Java,60,471,386,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23508,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,3GL,COBOL,504,3412,3133,7,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23513,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,129,686,630,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23518,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,25,626,626,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23521,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,109,7366,7366,7,-1,,,-1,-1
23525,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Cars selling",Enhancement,MR,3GL,Java,170,-1,3894,14,-1,Oracle,,-1,-1
23529,B,B,"IFPUG 4+",1,Communication,Telecommunications,,Enhancement,,,SOA,139,827,654,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23534,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Follow up of car failure",Enhancement,PC,3GL,"Visual Basic",52,-1,2263,10,-1,File,,-1,-1
23538,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,30,3535,3535,15,70,,,-1,170711
23539,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,,4GL,CSP,278,10437,8663,6,36,,,-1,-1
23543,A,A,"IFPUG 4+",2,Communication,Communications,"Management Information System","New Development",MR,4GL,NATURAL,198,3872,4622,12,3,ADABAS,,-1,-1
23550,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,13,1483,1483,5,36,,,-1,93285
23551,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Stock Management",Enhancement,MF,,,332,-1,4659,6,-1,DB2,,-1,-1
23552,B,B,"IFPUG 4+",1,"Wholesale & Retail","Consumer Goods",Promotions,"New Development",Proprietary,5GL,"Proprietary Agile Platform",243,257,257,2,-1,,"Agile Development",-1,-1
23553,B,A,"IFPUG 4+",1,"Professional Services","Professional Services","Financial transaction process/accounting",Enhancement,Multi,,Centura,128,104,78,1,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23557,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,214,3246,2980,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23559,B,A,"IFPUG 4+",1,"Professional Services","Business Services","Management Information System","New Development",MF,3GL,Java,7400,60270,60270,22,45,,,-1,-1
23561,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,MF,,,53,159,159,-1,-1,Interactive,,-1,-1
23565,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,,,,87,1652,1652,-1,-1,Interactive,,-1,-1
23566,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,Java,147,3940,3231,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23568,B,A,"IFPUG 4+",1,"Wholesale & Retail",E-Business,E-Business,Enhancement,,3GL,HTML,59,1153,1153,-1,-1,Oracle,,-1,-1
23571,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,"Visual Basic",624,3874,3874,7,11,,,51000,-1
23572,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,COBOL,462,2320,1902,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23573,B,A,"IFPUG 4+",1,,,,Enhancement,,,,1238,1960,1960,3,7,,,-1,-1
23587,A,A,"IFPUG 4+",4,Financial,"Financial, Property & Business Services","Management Information System","New Development",MR,4GL,RALLY,260,1117,915,7,-1,RDB,,-1,-1
23588,A,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,PC,3GL,C,215,1994,1994,4,10,Oracle,,-1,-1
23595,B,A,"IFPUG 4+",4,Manufacturing,Manufacturing,,"New Development",MF,4GL,SQL,290,1007,13362,16,21,"DB2IMSMS SQL Server",,22788,-1
23606,B,A,"IFPUG 4+",1,,Maintenance,Maintenance,Enhancement,MF,3GL,C++,114,3866,3866,-1,-1,,,-1,-1
23615,B,B,"IFPUG 4+",1,Communication,Telecommunications,"GEO Information Management",Enhancement,Multi,3GL,Java,66,2429,1992,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23616,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,4GL,,17,139,139,1,-1,Interactive,,-1,-1
23617,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,"Visual Basic",1632,16702,16702,15,11,,,107000,-1
23620,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,136,1804,1804,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23621,B,A,"IFPUG 4+",4,Government,Government,"Management Information System","New Development",MF,3GL,COBOL,139,-1,1888,7,-1,IDMS,,-1,-1
23630,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,4GL,Siebel,215,3500,2870,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23634,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,50,85,78,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23637,B,A,"IFPUG 4+",1,"Service Industry","Transport & Storage","Financial transaction process/accounting","New Development",Multi,3GL,C,484,3592,3592,9,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23641,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,"Visual Basic",169,903,840,3,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23643,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,,HLL/WB,24,209,155,2,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23646,B,B,"IFPUG 4+",1,,,,Enhancement,,3GL,Java,259,7123,5632,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23655,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,19,173,173,2,-1,,,-1,-1
23656,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Management or performance reporting",Enhancement,Multi,,,68,924,758,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23663,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Workflow support & Management",Enhancement,,,Unknown,316,1359,1120,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23665,B,B,"IFPUG 4+",4,,"Content Management","Client Server","New Development",Multi,3GL,"Visual Basic",2700,23157,29520,16,30,"SQL Server",,-1,-1
23668,B,A,"IFPUG 4+",1,,,,"New Development",,,,323,1586,1174,6,3,,,-1,-1
23676,A,A,"IFPUG 4+",1,Communication,Communications,"Customer billing/relationship managementBilling management - Batch processing","New Development",MF,,"IBM WTX",372,2895,2895,-1,5,DB2,"Joint Application Development (JAD)",-1,-1
23678,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,3GL,Java,57,147,135,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23682,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",582,9264,9264,3,-1,ISAM,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23687,B,B,"IFPUG 4+",1,Manufacturing,"Aerospace / Automotive","Management or performance reporting","New Development",MR,4GL,Datastage,647,12815,8330,8,12,"DB2Oracle 9i",,-1,-1
23693,B,B,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,,,50,510,468,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23694,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,PC,3GL,COBOL,607,3289,2730,10,15,DB2,,-1,-1
23696,B,A,"IFPUG 4+",1,,,,"New Development",,,"Data base language",71,8286,8286,12,9,,,800,-1
23697,B,B,"IFPUG 4+",1,Manufacturing,Manufacturing,"Management or performance reporting","New Development",Multi,4GL,Oracle,100,549,456,1,5,,,-1,-1
23698,B,A,"IFPUG 4+",1,,Maintenance,Maintenance,Enhancement,MF,3GL,C++,515,27251,27251,-1,-1,,,-1,-1
23702,A,A,"IFPUG 4+",4,Government,"Public Administration","Transaction/Production System","New Development",MF,ApG,,353,23093,25401,12,21,DB2,,-1,-1
23708,A,A,"IFPUG 4+",1,Communication,Communications,"Management Information System",Enhancement,PC,4GL,Oracle,75,569,569,5,10,,,-1,-1
23711,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Workflow support & Management",Enhancement,,,,69,484,444,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23712,B,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,MR,3GL,C,187,2075,1888,11,7,Yes,,-1,-1
23727,A,A,"IFPUG 4+",1,Communication,Communications,,Enhancement,,4GL,SQL,214,1822,1512,4,7,,,-1,-1
23731,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,4GL,,167,1136,1136,3,-1,Interactive,,-1,-1
23735,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",56,240,197,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23739,B,A,"IFPUG 4+",1,Communication,Telecommunications,Integration,Enhancement,,3GL,Pro*C,54,204,168,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23740,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,179,8060,6690,5,63,,,-1,267175
23741,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,16,5242,5242,12,69,,,-1,319159
23742,B,A,"IFPUG 4+",4,Government,Government,"Management Information System","New Development",MF,3GL,COBOL,146,-1,4744,-1,-1,IDMS,,-1,-1
23744,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,92,12102,12102,9,-1,,,-1,-1
23745,B,B,"IFPUG 4+",1,,,,Enhancement,MR,3GL,C++,6,282,282,2,-1,,,-1,-1
23750,B,A,"IFPUG 4+",1,Communication,"Voice Provisioning","Voice Provisioning",Enhancement,,3GL,Java,105,9165,9165,-1,-1,,,-1,-1
23751,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Billing and ERP",Enhancement,Multi,3GL,Java,129,488,400,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23753,B,A,"IFPUG 4+",4,Communication,,"Network management","New Development",MR,3GL,C,1285,-1,21054,-1,16,"INGRES V6",,-1,-1
23756,B,A,"IFPUG 4+",1,,,,Enhancement,,,,7,48,48,0,-1,,,-1,-1
23758,B,A,"IFPUG 4+",-1,Communication,Communications,"Application software","New development",,3GL,Java,740,2552,6560,11,8,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
23760,A,B,"IFPUG 4+",2,Insurance,Insurance,,Enhancement,MF,3GL,COBOL,835,-1,5053,11,-1,DB2,,-1,-1
23763,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,16,2633,2343,9,28,,,-1,104320
23764,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,C,257,2027,1500,11,2,,,11300,-1
23766,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,139,495,454,11,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23776,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,232,2923,2923,22,-1,,,-1,157582
23777,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,62,700,700,-1,-1,Batch,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23782,B,A,"IFPUG 4+",1,,,"Internet Banking",Enhancement,MR,3GL,C,217,8640,8640,12,21,DB2,,-1,-1
23784,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,19,3933,3933,24,42,,,-1,172317
23787,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",87,1974,1619,11,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23791,B,A,"IFPUG 4+",1,"Wholesale & Retail","Consumer Goods","Sales contact management","New Development",PC,4GL,ASP,62,86,48,3,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23793,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,"Visual Basic",291,8371,8371,3,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23796,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,544,4421,3643,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23805,B,A,"IFPUG 4+",1,,,,"New Development",,,,989,5968,5968,10,-1,,,-1,-1
23814,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,Multi,3GL,C,205,3317,2720,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23823,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,COBOL,33,495,495,2,-1,,,-1,-1
23824,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Transaction/Production System","New Development",MF,3GL,COBOL,659,16669,16669,9,72,DB2,,-1,-1
23826,A,A,"IFPUG 4+",1,Communication,Communications,"Stock control & order processingWorkflow support & managementElectronic Data Interchange",Enhancement,MR,3GL,Java,118,1516,1516,6,5,"Oracle 8.1.7",,-1,-1
23827,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,MF,3GL,,45,482,482,5,-1,Batch,,-1,-1
23828,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,"Visual Basic",346,1507,1507,3,3,,,-1,-1
23832,B,B,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,,,141,715,656,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23842,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Provider management",Enhancement,PC,3GL,PHP,39,-1,304,5,-1,MySQL,,-1,-1
23843,B,A,"IFPUG 4+",1,Manufacturing,,,Enhancement,MF,3GL,PL/I,396,8249,8249,8,18,IMS,,-1,-1
23864,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,Java,762,16613,12460,3,30,"DB2 UDB for AIX7.2.2","Waterfall (incl Linear Processing & SSADM)",-1,-1
23871,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,PL/SQL,50,620,508,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23872,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",55,350,288,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23875,B,B,"IFPUG 4+",4,,,,Re-development,PC,,,2059,-1,6200,-1,-1,,,-1,-1
23883,A,A,"IFPUG 4+",1,Government,Government,,"New Development",Multi,3GL,PL/I,617,21103,21103,22,21,DB2,,-1,-1
23889,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,143,1464,1344,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23894,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,161,2293,1880,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23909,A,A,"IFPUG 4+",1,"Service Industry","GovernmentCommunity Services","Workflow support & management",Enhancement,Multi,3GL,C#,325,3709,3709,11,6,,,-1,-1
23914,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,,Enhancement,MR,3GL,Java,60,-1,1264,2,-1,MySQL,,-1,-1
23920,A,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Transaction/Production System","New Development",PC,3GL,TIBCO,1541,38095,38095,18,-1,,"Joint Application Development (JAD)",-1,-1
23923,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Motor simulator",Enhancement,PC,4GL,MATLAB,847,-1,4125,10,-1,File,,-1,-1
23925,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,421,5086,5086,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23927,B,A,"IFPUG 4+",1,,,,Enhancement,,,,280,1100,1100,4,-1,,,-1,-1
23928,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,30,255,255,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23937,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,COBOL,53,211,173,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23953,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",110,677,558,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23958,B,A,"IFPUG 4+",1,"Wholesale & Retail",Billing,Billing,Enhancement,,3GL,COBOL,51,1633,1633,-1,-1,,,-1,-1
23959,B,B,"IFPUG 4+",1,Manufacturing,,,Migration,,3GL,COBOL,65,324,256,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23960,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",81,1619,1334,13,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23964,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,14,298,298,2,-1,,,-1,-1
23971,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Database  Parts",Enhancement,Multi,3GL,Java,93,-1,676,6,-1,Oracle,,-1,-1
23972,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,6,168,168,6,12,,,-1,10614
23980,A,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Automated Customer Statements",Enhancement,PC,3GL,COBOL,512,1821,1821,6,-1,,"Joint Application Development (JAD)",-1,-1
23988,B,A,"IFPUG 4+",1,,,,"New Development",,,,1169,10522,6734,9,15,,,-1,-1
23992,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",120,2479,2033,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
23995,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,7,1543,1234,5,29,,,-1,59010
23998,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,Multi,3GL,C,86,1337,1096,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24001,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,80,210,210,3,-1,Yes,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24002,B,A,"IFPUG 4+",1,Communication,"Voice Provisioning","Voice Provisioning",Enhancement,,3GL,C,109,4814,4814,-1,-1,,,-1,-1
24005,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MR,3GL,C,1986,2258,2100,3,-1,SYBASE,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24007,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,46,500,500,22,-1,,,-1,31094
24008,B,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",CIS,"New Development",PC,4GL,DELPHI,1226,1229,1229,6,2,,"Rapid Application Development (RAD)",-1,-1
24009,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting","New Development",MF,3GL,COBOL,102,2786,2061,5,-1,IMS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24012,A,B,"IFPUG 4+",1,Communication,Communications,"Management Information System",Enhancement,MR,3GL,Java,408,9075,7532,8,19,Oracle,"Joint Application Development (JAD)Multifunctional TeamsRapid Application Development (RAD)",-1,-1
24015,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,6,363,363,10,15,,,-1,15703
24017,B,A,"IFPUG 4+",1,"Service Industry","Recreation & Personnel Services","Financial transaction process/accounting","New Development",MR,4GL,SQL,1956,13728,13728,12,-1,Oracle,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24020,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Geometric design",Enhancement,MR,3GL,FORTRAN,70,-1,1299,8,-1,Oracle,,-1,-1
24023,B,A,"IFPUG 4+",1,Banking,Banking,"Office Information System","New Development",PC,3GL,C,1918,16502,16502,9,5,,,-1,-1
24030,B,A,"IFPUG 4+",1,Banking,Banking,"Customer billing/relationship management",Enhancement,Multi,3GL,"Visual Basic",38,168,156,1,-1,ACCESSNotes,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24033,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,461,6356,6356,22,-1,,,-1,361697
24038,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,172,6693,5488,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24040,B,A,"IFPUG 4+",1,,,,"New Development",,3GL,C,551,6050,6050,10,8,,,63100,-1
24041,B,B,"IFPUG 4+",1,,,,Enhancement,MF,3GL,COBOL,53,2215,2215,7,-1,,,-1,-1
24042,B,A,"IFPUG 4+",1,Banking,Banking,"Transaction/Production System","New Development",MF,,,159,3084,2776,5,5,IMS,"Multifunctional Teams",-1,-1
24043,B,B,"IFPUG 4+",1,,,"Financial application area","New Development",Multi,3GL,Java,267,1442,1442,5,-1,Interactive,,-1,-1
24044,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,17,876,517,9,8,,,-1,25731
24048,B,B,"IFPUG 4+",1,,,,"New Development",Multi,4GL,.Net,935,4920,4576,9,-1,,,-1,-1
24050,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,35,387,387,11,-1,,,-1,27471
24051,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,4GL,,35,322,322,2,-1,Interactive,,-1,-1
24055,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Cost logistic Computing",Enhancement,,3GL,Java,350,-1,4576,14,-1,MySQL,,-1,-1
24059,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,80,215,176,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24062,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",58,3376,2768,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24066,B,A,"IFPUG 4+",1,,,,"New Development",,,,2212,5051,4697,-1,-1,,,-1,-1
24068,B,B,"IFPUG 4+",1,,,,Migration,,,Cordys,1600,6525,5159,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24075,B,A,"IFPUG 4+",1,Insurance,Insurance,Trading,Enhancement,MF,3GL,Java,412,6210,5775,5,-1,"Oracle 8.1.6","Waterfall (incl Linear Processing & SSADM)",-1,-1
24079,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,194,2292,2104,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24083,B,A,"IFPUG 4+",1,Government,Government,"Document managementFinancial transaction process/accountingImage, video or sound processing",Enhancement,MF,3GL,COBOL,126,12341,12341,17,10,IDMS-DB,,-1,-1
24084,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,COBOL,17,301,301,1,-1,,,-1,-1
24085,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,88,1081,1081,-1,-1,Batch,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24086,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,58,768,630,9,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24093,A,A,"IFPUG 4+",4,Utilities,"Electricity, Gas, Water","Management Information System",Enhancement,MF,ApG,TELON,149,-1,1532,8,3,DB2,"Joint Application Development (JAD)",-1,-1
24095,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,"Unix Shell",296,1976,1976,5,-1,,,-1,-1
24101,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",358,8912,7308,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24102,B,A,"IFPUG 4+",1,,,,Enhancement,,,,74,1419,1320,6,6,,,-1,-1
24106,B,A,"IFPUG 4+",1,,Local,Local,Enhancement,MF,3GL,C,219,3385,3385,-1,-1,SYBASE,,-1,-1
24109,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online analysis and reporting",Enhancement,Multi,3GL,Java,64,1444,1184,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24110,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",201,5232,5232,4,-1,No,"Waterfall (incl Linear Processing & SSADM)",-1,-1
24113,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System","New Development",,4GL,Oracle,193,5690,4723,4,11,,,-1,-1
