PryId,DatQltRtn,UfpRtn,CouApp,RscLvl,IndSct,OrgTyp,AppTyp,DvlTyp,DvlPlt,LngTyp,PrgLng1,FncSze,NWELL1,SmmWrkEff,PrjElpTme,MaxTeaSze,DBMS1,DvlMtd,LOC,TtlPrjCst
19784,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,799,12497,9651,-1,-1,,,-1,-1
19786,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Workflow support & management",Enhancement,Multi,,BPM,305,4387,3597,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19787,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,Multi,3GL,"Visual Basic",251,1716,1716,3,-1,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
19790,B,A,"IFPUG 4+",1,Construction,Construction,,Enhancement,Multi,3GL,"Visual Basic",91,375,375,2,-1,"SQL Server 7.0","Waterfall (incl Linear Processing & SSADM)",-1,-1
19792,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Process documentation",Enhancement,,3GL,Java,390,-1,4629,9,-1,Oracle,,-1,-1
19796,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,ClearBasic,59,1253,1033,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19797,A,B,NESMA,1,Logistics,Logistics,,Enhancement,,4GL,".Net 3.5",49,152,125,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19798,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MR,3GL,Java,46,410,381,4,-1,"DB2 UDB","Waterfall (incl Linear Processing & SSADM)",-1,-1
19799,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,,70,1107,908,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19800,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,3GL,PL/SQL,67,1115,1024,10,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19802,B,B,"IFPUG 4+",4,"Electronics & Computers","Information Technology","Web-based Application","New Development",PC,3GL,Java,200,3717,3358,7,6,"SQL Server",,-1,-1
19811,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,2321,2321,6,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19815,B,A,"IFPUG 4+",1,Utilities,"Electricity, Gas, Water","Corporate Taxation",Re-development,MF,3GL,PL/I,125,330,330,11,2,DB2,,-1,-1
19817,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,51,576,472,10,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19818,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,,Enhancement,MF,3GL,PL/I,201,3926,3926,8,14,IMS,,-1,-1
19820,B,B,FiSMA,1,Government,"Public Administration",,"New Development",Multi,3GL,C++,18,495,450,5,-1,,,-1,-1
19824,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Financial transaction process/accounting","New Development",Multi,3GL,"Visual Basic",1387,1225,1225,3,-1,"Oracle 8.0.5","Waterfall (incl Linear Processing & SSADM)",-1,-1
19825,B,A,NESMA,-1,"Human resource","Human resource","Application software",Enhancement,,3GL,C#.NET,222,838,1400,3,4,"SQL Server","Waterfall (incl Linear Processing & SSADM)",-1,-1
19827,B,,LOC,4,Banking,Banking,,"New Development",MF,3GL,C,-1,1926,2166,2,8,Oracle,,8100,-1
19829,B,A,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accounting",Enhancement,,,,380,2676,2676,-1,-1,Interactive,,-1,-1
19831,A,A,"IFPUG 4+",1,Communication,Communications,"Management Information System",Enhancement,,4GL,SAS,443,2427,2014,4,-1,DB2,"Joint Application Development (JAD)",-1,-1
19834,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,4,150,78,4,9,,,-1,2276
19836,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,8,83,64,-1,-1,,"Agile Development",-1,-1
19842,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Support for parts documentation","New Development",MF,3GL,Java,665,-1,5210,12,-1,Oracle,,-1,-1
19843,A,B,NESMA,1,Government,Government,,Enhancement,,4GL,.Net,25,1206,1206,1,-1,,"Agile Development",-1,-1
19844,B,B,NESMA,1,Utilities,Utilities,,Enhancement,Multi,4GL,.Net,157,1292,995,3,-1,,,-1,-1
19848,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,85,391,322,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19849,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Production management",Enhancement,MF,3GL,Java,597,-1,5883,12,-1,DB2,,-1,-1
19851,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,3GL,Java,-1,541,541,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19854,B,A,"IFPUG 4+",1,,,,Enhancement,,3GL,COBOL,12,96,96,3,-1,,,-1,-1
19857,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,PC,3GL,"Visual Basic",62,996,827,4,3,Oracle,,-1,-1
19858,A,A,"IFPUG 4+",1,"Service Industry","Community Services","Online analysis and reporting",Enhancement,Multi,3GL,C#,219,3080,3080,12,8,DB2,,-1,-1
19859,B,,COSMIC,1,"Service Industry","Surveillance & Security","Electronic Data Interchange",Enhancement,PC,3GL,C#,82,225,173,-1,2,"SQL Server","Agile Development",-1,-1
19860,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,4762,4762,10,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19861,B,A,"IFPUG 4+",1,Insurance,Insurance,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,147,3795,3529,3,-1,DB2/400,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19863,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Follow up of car failure",Enhancement,PC,3GL,"Visual Basic",233,-1,4898,15,-1,File,,-1,-1
19866,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,135,2822,2179,-1,-1,,,-1,-1
19872,A,A,"IFPUG old",1,Financial,"Financial, Property & Business Services","Transaction/Production System",Enhancement,MF,4GL,NATURAL,205,2508,2508,10,-1,ADABAS,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19873,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,89,6496,6496,11,35,,,-1,283479
19875,A,A,"IFPUG old",1,Government,"Public Administration","Management Information System",Enhancement,MF,4GL,NATURAL,115,223,201,2,3,ADABAS,"Multifunctional Teams",-1,-1
19876,B,A,"IFPUG 4+",1,,,,Enhancement,,,,525,306,285,4,3,,,-1,-1
19878,A,,COSMIC,1,Communication,Telecommunications,"Test Equipment",Enhancement,PC,3GL,C++,1150,3802,3802,4,9,No,,-1,-1
19880,B,B,"IFPUG 4+",4,,,,Re-development,MF,3GL,COBOL,102,-1,2400,-1,2,"Fichiers classiques",,-1,-1
19881,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,,3GL,COBOL,64,620,620,-1,-1,,,-1,-1
19883,B,B,"IFPUG 4+",-1,Manufacturing,Manufacturing,"Database customers for Parts",Enhancement,,3GL,Java,52,-1,478,8,-1,Oracle,,-1,-1
19884,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,4,313,213,5,10,,,-1,9261
19885,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,36,6452,6452,16,87,,,-1,349570
19891,B,B,"IFPUG 4+",1,Communication,Telecommunications,,"New Development",,3GL,TIBCO,127,4514,3620,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19893,B,A,NESMA,-1,"Human resource","Human resource","Application software","New development",,3GL,C#.NET,1233,3008,10563,12,16,"SQL Server",Iterative,-1,-1
19895,B,B,EFP,1,Finance,,Communications,Enhancement,,3GL,Java,2012,13080,10464,13,6,,"Agile Development",-1,784881
19897,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,Java,62,55,45,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19900,A,B,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,3GL,C,67,1894,1572,3,9,ISAM,"Joint Application Development (JAD)",-1,-1
19905,B,A,"IFPUG 4+",1,Banking,Banking,"Sales contact management","New Development",PC,3GL,C,29,395,395,6,-1,Yes,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19906,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,6,1113,991,12,24,,,-1,53706
19909,B,B,NESMA,1,Communication,Communications,"BusinessCustomer billing/relationship management",Enhancement,MF,3GL,COBOL,367,1005,1005,1,-1,"Flat files",,8404,-1
19910,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,,,54,615,504,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19911,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,748,748,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19912,B,,COSMIC,1,Banking,Banking,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,27,2060,1875,10,-1,,,-1,-1
19915,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,103,1743,1743,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19916,B,B,"IFPUG 4+",1,Government,GovernmentDefence,"Financial transaction process/accounting",Enhancement,MF,3GL,COBOL,155,2485,2485,22,-1,,,-1,105898
19917,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Workforce Management",Enhancement,,,Unknown,67,369,304,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19921,B,A,"IFPUG 4+",1,,Local,Local,Enhancement,,3GL,C++,107,1359,1359,-1,-1,"MS Access",,-1,-1
19924,B,B,NESMA,1,Communication,Communications,"Transaction/Production System",Enhancement,MF,3GL,COBOL,86,3559,3559,4,-1,,,5182,-1
19929,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,,3GL,PL/SQL,59,274,226,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19935,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Embedded system/real-time application",Enhancement,MR,3GL,,-1,576,576,-1,-1,Interactive,"Rapid Application Development (RAD)",-1,-1
19939,B,B,"IFPUG 4+",4,Manufacturing,Manufacturing,"Client Server","New Development",Multi,,,1800,601,7908,8,6,,,-1,-1
19943,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",125,1400,1153,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19944,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,Java,101,1746,1432,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19950,B,C,"IFPUG 4+",1,,,"Financial application area","New Development",Multi,4GL,,-1,11762,11762,10,-1,Interactive,,-1,-1
19954,B,B,"IFPUG 4+",4,,,"Management Information System","New Development",PC,,,452,-1,2976,-1,-1,,,-1,-1
19955,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,168,210,172,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19957,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,37,2008,2008,6,38,,,-1,93105
19962,A,A,"IFPUG old",1,Financial,"Financial, Property & Business Services",,"New Development",MF,3GL,COBOL,578,5134,5134,-1,-1,IMS/DB,,-1,-1
19965,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"After Sales management Contract service",Enhancement,MR,3GL,Java,50,-1,716,5,-1,DB2,,-1,-1
19966,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,50,1856,1522,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19970,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data Warehouse",Enhancement,Multi,3GL,Shell,134,2332,1912,-1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19971,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,91,1377,1264,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19979,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,3,831,756,8,19,,,-1,27379
19983,B,C,"IFPUG 4+",1,Communication,Media,"Management or performance reportingWorkflow support & management","New Development",Multi,3GL,Java,-1,5493,4559,6,10,,,-1,-1
19986,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,"Visual Basic",211,3750,3075,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19990,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Personnel system","New Development",PC,3GL,Java,246,742,742,5,-1,DB2,"Waterfall (incl Linear Processing & SSADM)",-1,-1
19994,A,A,"IFPUG old",2,Insurance,Insurance,,Enhancement,MF,3GL,COBOL,182,-1,563,15,-1,DB2,"Joint Application Development (JAD)Multifunctional Teams",-1,-1
19997,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,3GL,Java,91,419,419,3,-1,Interactive,,-1,-1
20000,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,13,497,497,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20002,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,4GL,Siebel,53,952,781,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20006,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,101,228,210,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20010,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Parts selling",Enhancement,MR,3GL,Java,193,-1,2255,7,-1,Oracle,,-1,-1
20011,B,B,NESMA,1,Logistics,Logistics,,"New development",,3GL,Java,302,2772,2349,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20015,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Data or database management",Enhancement,Multi,,,56,751,616,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20016,B,A,"IFPUG 4+",1,Communication,Telecommunications,Other,Enhancement,,4GL,"ABAP 4",63,1398,1152,12,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20029,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,23,5229,5229,12,63,,,-1,256415
20057,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Billing and ERP",Enhancement,,,,89,671,616,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20059,B,,COSMIC,1,Manufacturing,Manufacturing,"Catalogue/register of things or eventsData or database management",Enhancement,Multi,4GL,ABAP,4,62,24,-1,1,,,-1,-1
20063,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,450,49846,49846,23,90,,,-1,2104726
20074,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting","New Development",Multi,3GL,Java,-1,896,896,4,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20078,B,B,EFP,1,Manufacturing,,Multimedia,Enhancement,,3GL,Java,967,4959,3967,5,7,,"Agile Development",-1,345122
20080,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,3GL,PL/SQL,70,546,448,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20082,B,B,"IFPUG 4+",1,,,,Enhancement,,4GL,.Net,245,1113,880,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20086,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,Forecastselling,Enhancement,MR,,,116,-1,876,5,-1,,,-1,-1
20088,A,A,"IFPUG 4+",1,Communication,Communications,"Telecom & network management",Enhancement,PC,3GL,Pro*C,58,534,534,11,10,Oracle,,-1,-1
20091,B,C,"IFPUG 4+",1,Manufacturing,Manufacturing,"Embedded system/real-time application",Enhancement,MR,3GL,,-1,3646,3646,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20093,A,A,"IFPUG 4+",1,Manufacturing,Manufacturing,,Enhancement,MF,3GL,PL/I,1062,15972,15972,11,24,"IMSDB2LOTUS NOTES",,412409,-1
20097,B,B,NESMA,1,Mining,,"Document management",Enhancement,,4GL,Oracle,1042,6831,5465,13,4,,"Agile Development",-1,453593
20100,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,MF,3GL,C,127,7451,7451,-1,-1,,,-1,-1
20104,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,"Sales contact management","New Development",MR,3GL,Java,473,2000,2000,2,-1,"Oracle 8i 8.1.6","Waterfall (incl Linear Processing & SSADM)",-1,-1
20105,B,A,"IFPUG 4+",1,Manufacturing,Manufacturing,,Enhancement,MF,3GL,PL/I,26,4618,4618,8,28,IMS,,4137,-1
20106,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Transaction/Production System",Enhancement,MF,3GL,COBOL,32,300,300,2,2,DB2,,-1,-1
20111,B,A,"IFPUG 4+",1,,,"Transaction/Production System",Enhancement,MF,3GL,COBOL,201,3804,3424,7,7,DB2,,-1,-1
20115,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,54,654,536,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20117,B,A,"IFPUG 4+",1,Banking,Banking,"Financial transaction process/accounting","New Development",MR,3GL,HTML,190,4282,3982,15,-1,HiRDB,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20119,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,Financial,"New Development",PC,3GL,PYTHON,323,-1,1530,10,-1,PYTHON,,-1,-1
20120,A,A,"IFPUG 4+",1,Government,"Public AdministrationCommunity ServicesInsurance","Transaction/Production System","New Development",MF,3GL,COBOL,138,2038,2038,3,5,DB2,,-1,-1
20123,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,84,213,175,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20128,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,3GL,Java,238,1751,1436,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20137,B,A,"IFPUG 4+",1,"Wholesale & Retail",Ordering,"Stock control & order processing",Enhancement,,3GL,C++,73,3934,3934,-1,-1,,,-1,-1
20141,A,A,"IFPUG 4+",1,Government,Government,"Catalogue/register of things or eventsOnline analysis and reporting",Enhancement,MF,3GL,PL/I,198,2119,2119,10,5,DB2,,-1,-1
20144,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,107,732,600,1,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20145,B,B,"IFPUG 4+",1,,,"Financial application area",Enhancement,Multi,3GL,Java,9,51,51,1,-1,Interactive,,-1,-1
20146,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingData Warehouse",Enhancement,,4GL,,-1,36,36,3,-1,,,-1,-1
20147,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,MF,3GL,,15,559,559,-1,-1,Batch,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20149,B,B,"IFPUG 4+",1,"Electronics & Computers","Computers & Software",Utility,"New Development",PC,4GL,DELPHI,658,1052,1052,5,2,,"Rapid Application Development (RAD)",-1,-1
20158,B,A,"IFPUG 4+",1,,,"Office Automation System","New Development",MR,,"Brightware proprietary",51,1690,1200,14,2,Oracle,,-1,-1
20160,B,B,"IFPUG 4+",1,"Medical & Health Care","Medical and Health Care","not recorded",Enhancement,,,,18,458,357,16,14,,,-1,11486
20162,B,B,NESMA,1,"Agriculture, Forestry and Fishing",,"Business Analysis Tool",Enhancement,,4GL,Oracle,160,1370,1096,4,2,,"Agile Development",-1,99696
20170,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,,,,151,2080,1910,5,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20171,B,A,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,4GL,"Amdocs framework",70,524,432,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20173,B,B,"IFPUG 4+",1,,,,Enhancement,MR,3GL,"Visual Basic",15,470,470,2,-1,,,-1,-1
20177,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System",Enhancement,MR,3GL,LEX,80,1251,1038,4,7,OBJECTSTOR,,-1,-1
20183,B,B,"IFPUG 4+",4,,,"Management Information System",Enhancement,PC,,,779,-1,28320,-1,14,Oracle,,-1,-1
20190,B,B,NESMA,1,Services,,"SAP ERP",Enhancement,,4GL,ABAP,718,8043,6434,4,14,,"Agile Development",-1,495398
20193,B,B,FiSMA,1,Manufacturing,Manufacturing,,Enhancement,PC,4GL,SQL,91,147,147,8,-1,,,-1,-1
20194,B,A,"IFPUG 4+",1,Banking,Banking,"Office Information System","New Development",MF,3GL,COBOL,301,3631,3631,12,5,IMS,,-1,-1
20195,A,A,"Mark II",1,Government,"Public Administration",,"New Development",MR,4GL,,833,2622,2360,8,6,,,-1,-1
20204,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,1317,1317,3,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20205,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,52,546,448,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20213,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,74,491,451,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20219,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,84,1072,984,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20221,B,A,COSMIC,-1,Insurance,Insurance,"Financial transaction process/accountingCustomer billing",Enhancement,PC,3GL,Java,13,52,40,-1,-1,,"Agile Development",-1,-1
20222,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,4GL,,385,9865,9865,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20225,B,,LOC,1,"Wholesale & Retail","Logistic (Wholesale & Retail/Storage)","Financial transaction process/accounting","New Development",PC,3GL,Java,-1,54997,54997,7,-1,Oracle,,305834,-1
20228,B,B,"IFPUG 4+",4,,,,"New Development",MF,3GL,C++,250,-1,12844,14,-1,,,47000,-1
20233,B,C,"IFPUG 4+",1,,,"Financial transaction process/accounting",Enhancement,Multi,4GL,.Net,-1,209,209,2,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20234,B,B,FiSMA,1,Insurance,Insurance,,"New Development",MF,3GL,PL/I,80,195,195,4,-1,,,-1,-1
20236,B,B,"IFPUG 4+",1,Insurance,Insurance,Unknown,Enhancement,,,,83,238,195,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20241,A,A,NESMA,1,Government,"GovernmentMedical and Health Care","Catalogue/register of things or eventsOnline analysis and reporting","New Development",PC,3GL,C#,294,1675,1675,14,8,"SQL Server",,-1,170939
20251,A,B,NESMA,1,Logistics,Logistics,,Enhancement,,3GL,Java,36,430,353,6,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20259,B,B,"IFPUG 4+",1,Communication,Communications,"relatively complex application",Enhancement,Multi,3GL,,41,805,805,-1,-1,Interactive,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20260,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,,3GL,Java,1758,22080,20272,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20268,B,,COSMIC,1,,,"Financial transaction process/accounting",Enhancement,MF,3GL,PL/I,640,21566,21566,6,35,,,-1,770000
20269,B,B,"IFPUG 4+",1,,,,"New Development",,4GL,.Net,134,2076,1665,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20271,B,B,FiSMA,1,Communication,Communications,,"New Development",PC,3GL,C++,84,2459,2459,14,-1,,,-1,-1
20272,A,A,"IFPUG 4+",1,Communication,Communications,"Transaction/Production System","New Development",MR,4GL,ABAP,1801,52172,43303,7,49,Oracle,"Rapid Application Development (RAD)",-1,-1
20273,B,C,"IFPUG 4+",1,Communication,Telecommunications,"Management Information System",Enhancement,,4GL,SQL,-1,8193,8193,8,-1,,,-1,-1
20276,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Online. eSales",Enhancement,Multi,,,185,6654,5456,4,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20281,B,B,NESMA,1,Retail,,"Database System",Enhancement,,4GL,.Net,75,716,573,2,2,,"Agile Development",-1,48641
20284,B,,COSMIC,1,Manufacturing,Manufacturing,"Online analysis and reporting",Enhancement,Multi,4GL,ABAP,3,103,40,-1,1,,,-1,-1
20285,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer relationship management",Enhancement,Multi,,,105,1522,1248,3,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20288,B,B,"IFPUG 4+",1,Communication,Telecommunications,"Customer billing",Enhancement,Multi,3GL,PYTHON,60,790,648,8,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20295,A,A,"IFPUG 4+",1,Government,Government,"Management of Licences and Permits",Enhancement,MF,ApG,COOL:Gen,200,3721,3721,8,-1,,,-1,-1
20296,B,C,"IFPUG 4+",1,Financial,"Financial, Property & Business Services","Financial transaction process/accountingData Warehouse",Enhancement,,4GL,,-1,767,767,2,-1,,,-1,-1
20297,B,A,"IFPUG 4+",1,"Wholesale & Retail",E-Business,E-Business,Enhancement,,3GL,HTML,244,1080,1080,-1,-1,,,-1,-1
20299,B,B,"IFPUG 4+",1,Manufacturing,Manufacturing,"Transaction/Production System","New Development",MF,3GL,"Visual Basic",53,1620,1053,-1,-1,Yes,,-1,-1
20305,B,B,"IFPUG 4+",3,Manufacturing,Manufacturing,"Products management",Enhancement,MF,3GL,PL/I,27,-1,112,3,-1,DB2,,-1,-1
20306,B,B,"IFPUG 4+",1,Insurance,Insurance,,Enhancement,,,Mixed,69,139,128,2,-1,,"Waterfall (incl Linear Processing & SSADM)",-1,-1
20309,B,A,"IFPUG 4+",2,"Service Industry","Community Services","Management Information System","New Development",MF,3GL,COBOL,305,3047,2994,-1,-1,OracleIMS,,-1,-1
